bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,513,0.08264034238410524,0.04483430799220273,0.9551656920077972
0.1,0.2,4,0.13060260072150578,0.0,1.0
0.2,0.30000000000000004,1202,0.22403347391595083,0.16638935108153077,0.8336106489184693
0.30000000000000004,0.4,778,0.34381175234753153,0.3033419023136247,0.6966580976863753
0.6000000000000001,0.7000000000000001,106,0.6363636363636365,0.37735849056603776,0.6226415094339622
0.7000000000000001,0.8,248,0.7450275222513487,0.6088709677419355,0.3911290322580645
0.8,0.9,134,0.8348886149037467,0.7835820895522388,0.21641791044776118
0.9,1.0,5,0.9518671793940345,1.0,0.0
