split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.004666666666666667,0.9953333333333333,0.7258037508372405,0.0255121412803532,0.004569194798770781,0.0016035478543331735
val,500,0.004,0.996,0.9688755020080322,0.06060606060606061,0.0037575757575757573,0.0
test,500,0.01,0.99,0.6828282828282828,0.048105263157894734,0.009654729109274562,0.007696969696969697
