bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2966,0.0021782648501368,0.0,1.0
0.4,0.5,3,0.43629226522094244,0.3333333333333333,0.6666666666666666
0.5,0.6000000000000001,1,0.5510740524470327,0.0,1.0
0.6000000000000001,0.7000000000000001,2,0.691711376376132,1.0,0.0
0.7000000000000001,0.8,2,0.7522315407745259,0.0,1.0
0.8,0.9,26,0.8000000000000002,0.5,0.5
