split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.005333333333333333,0.9946666666666667,0.9371648793565683,0.29761264720942143,0.005343976516122983,0.003906191519411639
val,500,0.01,0.99,0.9361616161616162,0.6365180467091296,0.0043268398268398265,0.0
test,500,0.012,0.988,0.9407894736842105,0.4197916666666667,0.009750682220363923,0.004086746575969544
