bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2965,0.0020552907736875875,0.001011804384485666,0.9989881956155143
0.5,0.6000000000000001,4,0.5,0.5,0.5
0.6000000000000001,0.7000000000000001,25,0.6666666666666667,0.36,0.64
0.9,1.0,1,0.9579707475845523,0.0,1.0
