bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2930,0.00014701348700294886,0.0,1.0
0.1,0.2,39,0.159972712012456,0.0,1.0
0.2,0.30000000000000004,6,0.2578012809614764,0.0,1.0
0.4,0.5,4,0.4768156246004796,0.0,1.0
0.5,0.6000000000000001,1,0.5,0.0,1.0
0.6000000000000001,0.7000000000000001,20,0.6611272539410737,0.45,0.55
