bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2955,9.512292226542985e-05,0.0,1.0
0.1,0.2,29,0.16484574938717803,0.3448275862068966,0.6551724137931034
0.2,0.30000000000000004,16,0.2,0.25,0.75
