split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.354,0.646,0.686067042537106,0.5336888338070325,0.20712254106842048,0.03629221618245146
val,500,0.33,0.6699999999999999,0.6950067842605155,0.5427079247913992,0.1927861939647654,5.218048215738236e-18
test,500,0.346,0.654,0.6858902971487157,0.5380634644236563,0.20272719761873473,0.02626199973416222
