split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.005333333333333333,0.9946666666666667,0.994512399463807,0.33763942513942513,0.004522989181904936,0.005571486664604108
val,500,0.01,0.99,0.936969696969697,0.6365591397849463,0.0043267543859649114,0.0
test,500,0.012,0.988,0.9423076923076923,0.3908985836170302,0.008136115354533504,0.004838561110264727
