bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,89,0.014155300744884098,0.11235955056179775,0.8876404494382022
0.1,0.2,520,0.14038553967084466,0.2326923076923077,0.7673076923076924
0.2,0.30000000000000004,876,0.28540032378547886,0.24885844748858446,0.7511415525114156
0.30000000000000004,0.4,513,0.32104144230638004,0.341130604288499,0.6588693957115009
0.4,0.5,244,0.45707337750462335,0.4098360655737705,0.5901639344262295
0.5,0.6000000000000001,596,0.541070642704513,0.5218120805369127,0.47818791946308725
0.6000000000000001,0.7000000000000001,162,0.6654128905674763,0.5370370370370371,0.46296296296296297
