bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,985,0.05312414394686886,0.028426395939086295,0.9715736040609138
0.1,0.2,321,0.18349840653697994,0.08099688473520249,0.9190031152647975
0.2,0.30000000000000004,710,0.2788578808604785,0.21971830985915494,0.780281690140845
0.30000000000000004,0.4,65,0.36117832274653755,0.2923076923076923,0.7076923076923077
0.4,0.5,591,0.4540860338616771,0.4720812182741117,0.5279187817258884
0.6000000000000001,0.7000000000000001,76,0.626855600539811,0.6842105263157895,0.3157894736842105
0.7000000000000001,0.8,86,0.7883954080319029,0.7093023255813954,0.29069767441860467
0.8,0.9,116,0.8326243698220878,0.8620689655172413,0.13793103448275862
0.9,1.0,1,0.9018500193824516,0.0,1.0
