bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2874,0.001697487964703182,0.0024356297842727907,0.9975643702157272
0.1,0.2,126,0.13636363636363633,0.015873015873015872,0.9841269841269841
