split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,2998,0.25583722481654436,0.7441627751834556,0.7536087733764538,0.518778433041923,0.15714086671284547,0.02465785435869458
val,500,0.256,0.744,0.7906060987903227,0.5483789204651686,0.14686020929971177,5.551115123125783e-17
test,499,0.26452905811623245,0.7354709418837675,0.7442407728511271,0.49779413280555934,0.16572690336379667,0.058000869477043374
