bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2948,0.0022059896589520355,0.0,1.0
0.1,0.2,39,0.11392726842756036,0.15384615384615385,0.8461538461538461
0.30000000000000004,0.4,1,0.31925997220213975,0.0,1.0
0.5,0.6000000000000001,1,0.5598781986510599,0.0,1.0
0.6000000000000001,0.7000000000000001,11,0.6666666666666667,0.2727272727272727,0.7272727272727273
