split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.004666666666666667,0.9953333333333333,0.6757965744904794,0.10248979591836735,0.0043139152106724055,0.0036029400656478407
val,500,0.004,0.996,0.9949799196787148,0.2857142857142857,0.0028571428571428567,7.771561172376096e-19
test,500,0.01,0.99,0.598989898989899,0.10800000000000001,0.009183673469387756,0.008857142857142855
