split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.3436666666666667,0.6563333333333333,0.6806152492636841,0.5052933430109564,0.20340573819298063,0.023566810764844473
val,500,0.348,0.652,0.6973062548480361,0.5382330827212406,0.197063735568251,3.1696867353048217e-17
test,500,0.33,0.6699999999999999,0.6826956128448666,0.4911164654115099,0.20033932875619823,0.01978510950536988
