bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2991,0.0017253047860351547,0.004012036108324975,0.995987963891675
0.4,0.5,1,0.4545940074404979,0.0,1.0
0.5,0.6000000000000001,2,0.5854636964297543,0.0,1.0
0.8,0.9,1,0.8105845418234742,0.0,1.0
0.9,1.0,1,0.9896652262172743,0.0,1.0
