bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2779,0.0019496231475999942,0.0007196833393306944,0.9992803166606693
0.1,0.2,221,0.15425085105542916,0.06334841628959276,0.9366515837104072
