split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.3406666666666667,0.6593333333333333,0.7023342877325729,0.524152819601269,0.20082723882225226,0.04558982177644472
val,500,0.342,0.6579999999999999,0.7012833502195205,0.5512930744796427,0.18982474210016712,8.049116928532383e-17
test,500,0.348,0.652,0.6665961497778718,0.5155468296024425,0.20418444474746764,0.034552995940583045
