split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,2998,0.25583722481654436,0.7441627751834556,0.6320173190733629,0.3507247496267328,0.18249640037604625,0.026636517030364952
val,500,0.256,0.744,0.6567120295698925,0.35938962586852846,0.1786709654391579,7.652212197228892e-17
test,499,0.26452905811623245,0.7354709418837675,0.594325406655107,0.35330705978539256,0.19169444989628584,0.07012132990013498
