bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,1314,0.013810602173526632,0.0015220700152207,0.9984779299847792
0.1,0.2,446,0.11058466471102069,0.04035874439461883,0.9596412556053812
0.2,0.30000000000000004,1,0.23524548155732128,0.0,1.0
0.4,0.5,197,0.44872493317859247,0.41116751269035534,0.5888324873096447
0.5,0.6000000000000001,82,0.5018874151105551,0.7682926829268293,0.23170731707317074
0.6000000000000001,0.7000000000000001,10,0.6657467797490136,1.0,0.0
0.8,0.9,2,0.8378345934465855,1.0,0.0
0.9,1.0,3,0.9641965138032146,1.0,0.0
