bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,226,0.06767807185575876,0.01327433628318584,0.9867256637168141
0.1,0.2,448,0.10724893622022134,0.046875,0.953125
0.2,0.30000000000000004,1157,0.24899196473514898,0.21694036300777875,0.7830596369922213
0.30000000000000004,0.4,2,0.3384139889838804,0.5,0.5
0.4,0.5,303,0.43197150972320447,0.40264026402640263,0.5973597359735974
0.5,0.6000000000000001,358,0.5649396909756915,0.6033519553072626,0.39664804469273746
0.7000000000000001,0.8,108,0.7199278429509229,0.7407407407407407,0.25925925925925924
0.8,0.9,323,0.8058038206979345,0.8452012383900929,0.15479876160990713
0.9,1.0,7,0.9388947362344894,0.7142857142857143,0.2857142857142857
