split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.354,0.646,0.6961364930549483,0.5348497311234095,0.20421895770633766,0.03001554784349364
val,500,0.33,0.6699999999999999,0.7045590230664858,0.5416862686098677,0.19016053802098976,3.4861002973229916e-17
test,500,0.346,0.654,0.6837071998020188,0.49836331820718843,0.20771669928120803,0.04048340938883379
