split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,3000,0.3436666666666667,0.6563333333333333,0.6896559622746165,0.5328001783929892,0.20105380686922805,0.01065638386314138
val,500,0.348,0.652,0.6935071574642127,0.550265515982644,0.19627672564113138,5.889733145636455e-17
test,500,0.33,0.6699999999999999,0.6818724559023067,0.532024574347977,0.19810212962639726,0.04227055164588776
