split,n_samples,base_correct_rate,base_wrong_rate,auroc_correct,auprc_correct,brier_correct,ece_correct
train,2991,0.2544299565362755,0.7455700434637245,0.7759090882306148,0.5469881101033954,0.15481843677567608,0.05590785014786528
val,500,0.316,0.6839999999999999,0.752609371530091,0.5964095625005926,0.17118018902204404,8.576472865229334e-18
test,500,0.266,0.734,0.7048718526561635,0.5067690025967841,0.17268736265295132,0.054211904318926515
