bin_left,bin_right,count,mean_pred_correct,empirical_correct,empirical_wrong
0.0,0.1,2941,1.1668915848673303e-05,0.0,1.0
0.1,0.2,1,0.16521864274275846,0.0,1.0
0.2,0.30000000000000004,1,0.2965150060081512,0.0,1.0
0.30000000000000004,0.4,20,0.35043693838637247,0.0,1.0
0.4,0.5,14,0.44359643589028686,0.07142857142857142,0.9285714285714286
0.5,0.6000000000000001,19,0.5,0.42105263157894735,0.5789473684210527
0.7000000000000001,0.8,1,0.7367201184790297,0.0,1.0
